year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
2003,107.1, 69.6, 53.9, 65.4, 87.0, 64.0,114.6, 23.4, 27.2, 83.3,125.8,138.8, 347.3, 206.3, 202.1, 236.4, 960.3
2004,173.3, 85.7, 85.3, 82.6, 53.9, 64.5, 67.1,142.1, 94.0,218.4, 62.3,110.3, 397.8, 221.8, 273.8, 374.7,1239.6
2005, 95.8, 54.3, 65.7, 97.1, 58.7, 78.7, 78.9, 53.2, 76.9,185.4,147.6,111.0, 260.4, 221.5, 210.8, 410.0,1103.4
2006, 49.9, 75.8,131.4, 42.0,136.9, 38.0, 52.5, 65.8, 71.1,168.7,178.0,183.8, 236.7, 310.3, 156.3, 417.8,1194.0
2007,150.8,167.7, 97.0, 19.2,138.4,146.8,163.8, 77.0, 60.1, 54.4, 90.5,153.5, 502.3, 254.6, 387.6, 205.0,1319.3
2008,180.9, 60.6,132.6, 72.2, 92.8, 61.6,158.1,167.5,125.3,155.3,106.8, 86.0, 395.1, 297.6, 387.3, 387.4,1400.0
2009,155.2, 61.2, 62.8, 74.8, 72.0, 62.7,218.9, 77.0, 42.1,117.6,259.8,137.1, 302.4, 209.6, 358.6, 419.5,1341.3
2010, 97.8, 78.2, 91.1, 39.9, 45.5, 34.3,105.7,110.5,116.0, 98.5,131.1, 46.4, 313.1, 176.5, 250.5, 345.7, 995.1
2011,134.4, 98.0, 28.0, 19.1, 58.9,103.0, 75.3, 80.7, 99.2,114.1, 87.2,171.1, 278.8, 106.1, 259.0, 300.5,1069.0
2012,104.0, 45.9, 28.9,174.6, 60.2,193.9,131.5,150.6, 94.0,153.9,185.0,243.5, 321.0, 263.8, 476.0, 433.0,1566.1
2013,144.8, 61.1, 91.0, 46.8, 92.0, 49.3, 45.1, 86.9, 72.9,212.0,104.4,217.0, 449.4, 229.9, 181.3, 389.2,1223.3
2014,248.5,226.2, 71.8, 92.7,105.2, 60.3, 43.4,135.2, 13.1,150.9,161.0,108.0, 691.6, 269.7, 238.9, 324.9,1416.2
2015,165.3, 90.3, 67.6, 25.9,101.1, 54.0,102.7,145.1, 74.3, 75.8,172.1,214.3, 363.6, 194.7, 301.8, 322.3,1288.6
2016,215.8,133.1,101.4, 58.1, 73.7,104.0, 41.5, 81.4,114.6, 45.5,125.2, 57.3, 563.2, 233.3, 226.9, 285.2,1151.6
2017, 89.2, 92.3,122.3, 26.1, 66.9,100.8,115.1, 88.3,138.7, 77.5,106.9,160.8, 238.8, 215.4, 304.2, 323.2,1185.1
2018,153.9, 65.2,168.3,103.0, 49.4, 13.7, 52.7, 91.0, 89.0,104.8,180.6,173.8, 380.0, 320.7, 157.3, 374.4,1245.3
2019, 72.1, 78.0,130.2, 77.3, 35.2,111.5, 46.7,117.3,163.5,197.3,176.7,185.0, 324.0, 242.7, 275.5, 537.5,1390.9
2020,128.6,240.9, 90.9, 45.3, 12.1,135.4, 77.1,153.9, 59.4,195.9,108.0,240.9, 554.5, 148.3, 366.3, 363.3,1488.5
2021,173.2,132.0, 62.2, 13.6,184.1, 47.5, 94.6, 62.9, 94.6,192.7, 47.8,141.7, 546.1, 259.9, 204.9, 335.1,1246.8
